ano,mes,sigla_uf,regiao,id_municipio,municipio,cnae_divisao,ocupacao,faixa_etaria,faixa_remuneracao_media_sm,sexo,idade,raca_cor,grau_instrucao,qtd_vinculos,remuneracao_media,idade_media
2024,1,BA,Nordeste,2919207,Lauro de Freitas,84,Técnico/Auxiliar de Enfermagem,7,6,Masculino,53,Branca,Médio Completo,1,4259.21,53.0
2024,1,BA,Nordeste,2919702,Macarani,84,Técnico/Auxiliar de Enfermagem,6,99,Feminino,40,Parda,Médio Completo,1,0.0,40.0
2024,1,BA,Nordeste,2920304,Malhada de Pedras,84,Técnico/Auxiliar de Enfermagem,7,99,Feminino,56,Parda,Médio Completo,1,0.0,56.0
2024,1,BA,Nordeste,2912004,Ibiassucê,84,Técnico/Auxiliar de Enfermagem,6,5,Feminino,49,Parda,Médio Completo,2,3355.91,49.0
2024,1,BA,Nordeste,2913606,Ilhéus,86,Técnico/Auxiliar de Enfermagem,5,4,Feminino,39,Preta,Médio Completo,1,2255.75,39.0
2024,1,BA,Nordeste,2918001,Jequié,84,Técnico/Auxiliar de Enfermagem,5,5,Feminino,33,Parda,Médio Completo,1,3530.82,33.0
2024,1,BA,Nordeste,2906899,Caraíbas,84,Técnico/Auxiliar de Enfermagem,5,5,Masculino,31,Branca,Médio Completo,1,3202.61,31.0
2024,1,BA,Nordeste,2918407,Juazeiro,84,Técnico/Auxiliar de Enfermagem,7,99,Feminino,55,Branca,Médio Completo,1,0.0,55.0
2024,1,BA,Nordeste,2927408,Salvador,86,Enfermeiro,3,6,Feminino,24,Branca,Superior Completo,4,5092.7649999999994,24.0
2024,1,BA,Nordeste,2913903,Ipiaú,84,Técnico/Auxiliar de Enfermagem,7,6,Feminino,52,Parda,Médio Completo,2,4589.9500000000007,52.0
2024,1,BA,Nordeste,2914604,Irecê,86,Enfermeiro,6,6,Feminino,43,Parda,Superior Completo,2,5132.92,43.0
2024,1,BA,Nordeste,2918001,Jequié,84,Enfermeiro,7,8,Feminino,50,Branca,Superior Completo,1,8887.2,50.0
2024,1,BA,Nordeste,2914802,Itabuna,86,Enfermeiro,6,99,Feminino,40,Parda,Superior Completo,5,0.0,40.0
2024,1,BA,Nordeste,2906907,Caravelas,84,Enfermeiro,5,6,Masculino,34,Parda,Superior Completo,1,4318.18,34.0
2024,1,BA,Nordeste,2903276,Barrocas,84,Enfermeiro,5,3,Feminino,30,Branca,Superior Completo,1,2101.68,30.0
2024,1,BA,Nordeste,2902500,Baianópolis,84,Técnico/Auxiliar de Enfermagem,6,5,Feminino,46,Não identificada,Médio Completo,1,3274.21,46.0
2024,1,BA,Nordeste,2900405,Água Fria,84,Técnico/Auxiliar de Enfermagem,4,5,Masculino,28,Parda,Médio Completo,1,3022.8,28.0
2024,1,BA,Nordeste,2904902,Cachoeira,94,Técnico/Auxiliar de Enfermagem,6,5,Feminino,41,Preta,Médio Completo,1,3033.95,41.0
2024,1,BA,Nordeste,2904605,Brumado,84,Técnico/Auxiliar de Enfermagem,7,5,Feminino,56,Branca,Médio Completo,1,3738.85,56.0
2024,1,BA,Nordeste,2901106,Amélia Rodrigues,84,Enfermeiro,6,6,Masculino,46,Parda,Superior Completo,1,4531.75,46.0
2024,1,BA,Nordeste,2906873,Capim Grosso,84,Técnico/Auxiliar de Enfermagem,5,4,Feminino,38,Parda,Médio Completo,1,2735.78,38.0
2024,1,BA,Nordeste,2910057,Dias d'Ávila,86,Técnico/Auxiliar de Enfermagem,5,5,Feminino,38,Parda,Superior Incompleto,1,3409.7,38.0
2024,1,BA,Nordeste,2906709,Cândido Sales,84,Enfermeiro,5,99,Feminino,37,Parda,Superior Completo,1,0.0,37.0
2024,1,BA,Nordeste,2904308,Brejões,84,Técnico/Auxiliar de Enfermagem,6,5,Feminino,41,Branca,Médio Completo,1,3027.22,41.0
2024,1,BA,Nordeste,2901353,Andorinha,84,Técnico/Auxiliar de Enfermagem,5,3,Feminino,37,Branca,Médio Completo,1,1816.34,37.0
2024,1,BA,Nordeste,2903201,Barreiras,86,Técnico/Auxiliar de Enfermagem,5,5,Feminino,39,Parda,Superior Completo,1,3568.59,39.0
2024,1,BA,Nordeste,2905305,Cafarnaum,84,Técnico/Auxiliar de Enfermagem,4,5,Feminino,26,Branca,Médio Completo,1,2883.04,26.0
2024,1,BA,Nordeste,2918407,Juazeiro,86,Técnico/Auxiliar de Enfermagem,5,2,Feminino,33,Não identificada,Médio Completo,1,919.4,33.0
2024,1,BA,Nordeste,2914802,Itabuna,86,Enfermeiro,7,6,Feminino,54,Parda,Superior Completo,1,4566.13,54.0
2024,1,BA,Nordeste,2915502,Itajuípe,86,Técnico/Auxiliar de Enfermagem,6,99,Masculino,47,Não identificada,Médio Completo,1,0.0,47.0
2024,1,BA,Nordeste,2913606,Ilhéus,94,Técnico/Auxiliar de Enfermagem,8,99,Feminino,65,Preta,Médio Completo,1,0.0,65.0
2024,1,BA,Nordeste,2906105,Canápolis,84,Técnico/Auxiliar de Enfermagem,4,99,Feminino,25,Parda,Médio Completo,1,0.0,25.0
2024,1,BA,Nordeste,2919157,Lapão,84,Técnico/Auxiliar de Enfermagem,7,5,Feminino,55,Parda,Médio Completo,1,3577.12,55.0
2024,1,BA,Nordeste,2927408,Salvador,86,Enfermeiro,7,6,Feminino,52,Branca,Superior Completo,1,5617.09,52.0
2024,1,BA,Nordeste,2917706,Jaguarari,84,Técnico/Auxiliar de Enfermagem,7,5,Feminino,58,Preta,Médio Completo,1,3788.93,58.0
2024,1,BA,Nordeste,2916104,Itaparica,84,Técnico/Auxiliar de Enfermagem,8,5,Feminino,67,Parda,Médio Completo,1,3290.42,67.0
2024,1,BA,Nordeste,2908507,Conceição do Jacuípe,84,Técnico/Auxiliar de Enfermagem,5,4,Feminino,30,Parda,Médio Completo,2,2736.9449999999997,30.0
2024,1,BA,Nordeste,2905909,Campo Alegre de Lourdes,86,Técnico/Auxiliar de Enfermagem,6,2,Feminino,44,Parda,Superior Completo,1,1253.43,44.0
2024,1,BA,Nordeste,2919801,Macaúbas,84,Enfermeiro,5,5,Feminino,35,Não identificada,Superior Completo,1,3062.81,35.0
2024,1,BA,Nordeste,2918753,Lagoa Real,84,Enfermeiro,6,5,Feminino,41,Parda,Superior Completo,1,3573.65,41.0
2024,1,BA,Nordeste,2910701,Euclides da Cunha,86,Técnico/Auxiliar de Enfermagem,7,6,Feminino,61,Parda,Médio Completo,1,4266.21,61.0
2024,1,BA,Nordeste,2927408,Salvador,46,Técnico/Auxiliar de Enfermagem,6,3,Masculino,45,Parda,Médio Completo,2,1994.92,45.0
2024,1,BA,Nordeste,2927408,Salvador,86,Técnico/Auxiliar de Enfermagem,5,5,Feminino,37,Parda,Fundamental Completo,1,3436.19,37.0
2024,1,BA,Nordeste,2913903,Ipiaú,84,Enfermeiro,6,6,Feminino,41,Parda,Superior Completo,1,5559.66,41.0
2024,1,BA,Nordeste,2918001,Jequié,84,Enfermeiro,5,7,Feminino,35,Parda,Superior Completo,1,5653.49,35.0
2024,1,BA,Nordeste,2915502,Itajuípe,84,Técnico/Auxiliar de Enfermagem,6,5,Masculino,46,Parda,Médio Completo,1,3706.5,46.0
2024,1,BA,Nordeste,2905701,Camaçari,86,Técnico/Auxiliar de Enfermagem,3,3,Feminino,23,Não identificada,Médio Completo,1,1766.18,23.0
2024,1,BA,Nordeste,2927408,Salvador,86,Técnico/Auxiliar de Enfermagem,6,6,Masculino,42,Preta,Médio Completo,1,4491.74,42.0
2024,1,BA,Nordeste,2928703,Santo Antônio de Jesus,86,Enfermeiro,5,6,Masculino,30,Parda,Superior Completo,1,4801.22,30.0
2024,1,BA,Nordeste,2910727,Eunápolis,84,Técnico/Auxiliar de Enfermagem,5,5,Feminino,37,Não identificada,Médio Completo,1,3913.45,37.0
2024,1,BA,Nordeste,2916856,Itatim,84,Técnico/Auxiliar de Enfermagem,7,5,Feminino,56,Parda,Médio Completo,1,3848.72,56.0
2024,1,BA,Nordeste,2908903,Coração de Maria,84,Técnico/Auxiliar de Enfermagem,7,5,Feminino,50,Branca,Superior Completo,1,3467.73,50.0
2024,1,BA,Nordeste,2906501,Candeias,84,Enfermeiro,5,6,Feminino,37,Parda,Superior Completo,2,5138.09,37.0
2024,1,BA,Nordeste,2907707,Chorrochó,84,Técnico/Auxiliar de Enfermagem,5,6,Masculino,34,Parda,6ª a 9ª Fundamental,1,4266.03,34.0
2024,1,BA,Nordeste,2926103,Retirolândia,84,Técnico/Auxiliar de Enfermagem,6,5,Feminino,44,Parda,Médio Completo,3,3389.3866666666663,44.0
2024,1,BA,Nordeste,2927200,Ruy Barbosa,86,Técnico/Auxiliar de Enfermagem,5,5,Feminino,35,Amarela,Médio Completo,1,3693.18,35.0
2024,1,BA,Nordeste,2903904,Bom Jesus da Lapa,84,Técnico/Auxiliar de Enfermagem,6,4,Feminino,47,Parda,Médio Completo,1,2638.04,47.0
2024,1,BA,Nordeste,2903904,Bom Jesus da Lapa,84,Enfermeiro,5,99,Feminino,38,Branca,Superior Completo,1,0.0,38.0
2024,1,BA,Nordeste,2911709,Guanambi,84,Enfermeiro,6,5,Masculino,42,Parda,Superior Completo,1,3190.0,42.0
2024,1,BA,Nordeste,2914604,Irecê,84,Enfermeiro,4,5,Feminino,28,Preta,Superior Completo,1,3693.93,28.0
2024,1,BA,Nordeste,2914802,Itabuna,86,Enfermeiro,5,5,Feminino,32,Parda,Superior Completo,2,3735.255,32.0
2024,1,BA,Nordeste,2909406,Cotegipe,84,Enfermeiro,7,6,Feminino,55,Não identificada,Superior Completo,1,4669.36,55.0
2024,1,BA,Nordeste,2906808,Cansanção,47,Técnico/Auxiliar de Enfermagem,4,3,Feminino,25,Não identificada,Médio Completo,1,1423.77,25.0
2024,1,BA,Nordeste,2927408,Salvador,85,Técnico/Auxiliar de Enfermagem,7,7,Feminino,57,Preta,Superior Completo,3,6624.2533333333331,57.0
2024,1,BA,Nordeste,2914604,Irecê,84,Técnico/Auxiliar de Enfermagem,7,5,Feminino,53,Parda,Médio Completo,1,3638.72,53.0
2024,1,BA,Nordeste,2918100,Jeremoabo,84,Enfermeiro,5,6,Feminino,38,Parda,Superior Completo,1,4999.43,38.0
2024,1,BA,Nordeste,2914000,Ipirá,86,Técnico/Auxiliar de Enfermagem,6,99,Feminino,42,Parda,Médio Completo,1,0.0,42.0
2024,1,BA,Nordeste,2918001,Jequié,86,Enfermeiro,4,4,Feminino,29,Branca,Superior Completo,1,2276.73,29.0
2024,1,BA,Nordeste,2907103,Carinhanha,84,Técnico/Auxiliar de Enfermagem,7,5,Feminino,55,Branca,Médio Completo,1,3816.78,55.0
2024,1,BA,Nordeste,2908903,Coração de Maria,84,Enfermeiro,6,7,Feminino,48,Parda,Superior Completo,1,5985.26,48.0
2024,1,BA,Nordeste,2908507,Conceição do Jacuípe,84,Enfermeiro,5,8,Feminino,38,Parda,Superior Completo,1,8848.47,38.0
2024,1,BA,Nordeste,2905909,Campo Alegre de Lourdes,84,Enfermeiro,5,99,Masculino,31,Parda,Superior Completo,1,0.0,31.0
2024,1,BA,Nordeste,2918407,Juazeiro,86,Técnico/Auxiliar de Enfermagem,5,5,Feminino,37,Parda,Superior Completo,1,3435.47,37.0
2024,1,BA,Nordeste,2927408,Salvador,84,Técnico/Auxiliar de Enfermagem,6,4,Feminino,40,Preta,Médio Completo,3,2793.9733333333334,40.0
2024,1,BA,Nordeste,2914802,Itabuna,86,Técnico/Auxiliar de Enfermagem,4,5,Feminino,28,Amarela,Médio Completo,1,3668.24,28.0
2024,1,BA,Nordeste,2910800,Feira de Santana,86,Técnico/Auxiliar de Enfermagem,7,5,Masculino,58,Parda,Médio Completo,1,3229.1,58.0
2024,1,BA,Nordeste,2910727,Eunápolis,84,Técnico/Auxiliar de Enfermagem,6,5,Feminino,45,Não identificada,Médio Completo,4,3415.955,45.0
2024,1,BA,Nordeste,2914604,Irecê,86,Enfermeiro,5,6,Feminino,39,Parda,Superior Completo,3,5278.9933333333338,39.0
2024,1,BA,Nordeste,2924009,Paulo Afonso,86,Técnico/Auxiliar de Enfermagem,6,5,Feminino,42,Parda,Médio Completo,3,3358.7,42.0
2024,1,BA,Nordeste,2925204,Pojuca,84,Técnico/Auxiliar de Enfermagem,8,5,Feminino,65,Parda,Médio Completo,1,3616.75,65.0
2024,1,BA,Nordeste,2905206,Caetité,84,Técnico/Auxiliar de Enfermagem,7,5,Feminino,64,Parda,Médio Completo,1,3175.56,64.0
2024,1,BA,Nordeste,2904209,Botuporã,84,Enfermeiro,5,6,Masculino,35,Parda,Superior Completo,1,4318.18,35.0
2024,1,BA,Nordeste,2926400,Riacho de Santana,84,Técnico/Auxiliar de Enfermagem,5,3,Feminino,33,Branca,Médio Completo,1,1553.2,33.0
2024,1,BA,Nordeste,2900702,Alagoinhas,86,Técnico/Auxiliar de Enfermagem,5,3,Feminino,35,Não identificada,Médio Completo,1,1768.52,35.0
2024,1,BA,Nordeste,2903904,Bom Jesus da Lapa,86,Enfermeiro,5,5,Feminino,36,Parda,Superior Completo,1,3395.12,36.0
2024,1,BA,Nordeste,2900702,Alagoinhas,84,Enfermeiro,7,6,Masculino,50,Parda,Superior Completo,1,4488.61,50.0
2024,1,BA,Nordeste,2904605,Brumado,84,Técnico/Auxiliar de Enfermagem,5,4,Feminino,39,Parda,Médio Completo,1,2253.63,39.0
2024,1,BA,Nordeste,2925501,Prado,84,Técnico/Auxiliar de Enfermagem,7,5,Masculino,50,Parda,Médio Completo,1,3020.6,50.0
2024,1,BA,Nordeste,2900207,Abaré,84,Técnico/Auxiliar de Enfermagem,6,5,Feminino,47,Parda,Médio Completo,1,3769.99,47.0
2024,1,BA,Nordeste,2911709,Guanambi,84,Técnico/Auxiliar de Enfermagem,7,5,Feminino,60,Branca,Médio Completo,4,3616.985,60.0
2024,1,BA,Nordeste,2927408,Salvador,84,Enfermeiro,7,9,Feminino,62,Branca,Superior Completo,1,10152.28,62.0
2024,1,BA,Nordeste,2917359,Jaborandi,84,Técnico/Auxiliar de Enfermagem,5,6,Masculino,39,Branca,Médio Completo,1,5440.07,39.0
2024,1,BA,Nordeste,2914604,Irecê,84,Enfermeiro,6,5,Feminino,42,Parda,Superior Completo,1,3197.56,42.0
2024,1,BA,Nordeste,2905701,Camaçari,86,Técnico/Auxiliar de Enfermagem,5,3,Masculino,35,Parda,Médio Completo,1,1813.71,35.0
2024,1,BA,Nordeste,2908408,Conceição do Coité,84,Técnico/Auxiliar de Enfermagem,5,5,Feminino,33,Branca,Médio Completo,1,3054.62,33.0
2024,1,BA,Nordeste,2909307,Correntina,86,Técnico/Auxiliar de Enfermagem,6,5,Feminino,41,Parda,Superior Completo,1,3481.64,41.0
2024,1,BA,Nordeste,2908408,Conceição do Coité,86,Enfermeiro,6,7,Feminino,40,Parda,Superior Completo,1,5862.54,40.0
2024,1,BA,Nordeste,2927408,Salvador,84,Técnico/Auxiliar de Enfermagem,8,7,Masculino,70,Preta,Médio Completo,1,5703.69,70.0
2024,1,BA,Nordeste,2927408,Salvador,46,Técnico/Auxiliar de Enfermagem,6,4,Masculino,41,Preta,Médio Completo,1,2432.34,41.0
2024,1,BA,Nordeste,2918001,Jequié,86,Técnico/Auxiliar de Enfermagem,7,5,Feminino,55,Parda,Médio Completo,4,3218.8275000000003,55.0
2024,1,BA,Nordeste,2910008,Dário Meira,84,Técnico/Auxiliar de Enfermagem,6,5,Feminino,44,Parda,Médio Completo,1,3054.48,44.0
2024,1,BA,Nordeste,2918605,Jussiape,84,Técnico/Auxiliar de Enfermagem,6,5,Masculino,49,Branca,Médio Completo,1,2917.93,49.0
2024,1,BA,Nordeste,2920809,Marcionílio Souza,84,Técnico/Auxiliar de Enfermagem,7,5,Feminino,57,Parda,Fundamental Completo,1,3960.36,57.0
2024,1,BA,Nordeste,2919207,Lauro de Freitas,81,Enfermeiro,5,5,Feminino,31,Preta,Superior Completo,1,3730.98,31.0
2024,1,BA,Nordeste,2927408,Salvador,86,Enfermeiro,6,6,Feminino,42,Parda,Superior Completo,142,4950.6978169014074,42.0
2024,1,BA,Nordeste,2906501,Candeias,86,Técnico/Auxiliar de Enfermagem,6,3,Feminino,42,Parda,Médio Completo,1,2034.22,42.0
2024,1,BA,Nordeste,2905701,Camaçari,84,Técnico/Auxiliar de Enfermagem,6,6,Feminino,44,Parda,Superior Completo,2,4392.26,44.0
2024,1,BA,Nordeste,2918407,Juazeiro,84,Enfermeiro,5,99,Feminino,34,Não identificada,Superior Completo,1,0.0,34.0
2024,1,BA,Nordeste,2920205,Malhada,84,Enfermeiro,4,99,Masculino,28,Não identificada,Superior Completo,1,0.0,28.0
2024,1,BA,Nordeste,2910800,Feira de Santana,86,Técnico/Auxiliar de Enfermagem,6,4,Masculino,45,Parda,Médio Completo,1,2409.77,45.0
2024,1,BA,Nordeste,2911600,Governador Mangabeira,84,Técnico/Auxiliar de Enfermagem,6,5,Feminino,48,Parda,Médio Completo,2,3949.1400000000003,48.0
2024,1,BA,Nordeste,2910800,Feira de Santana,84,Técnico/Auxiliar de Enfermagem,7,5,Feminino,56,Parda,Superior Completo,1,4211.19,56.0
2024,1,BA,Nordeste,2906006,Campo Formoso,86,Técnico/Auxiliar de Enfermagem,5,5,Feminino,31,Parda,Médio Completo,1,3586.6,31.0
2024,1,BA,Nordeste,2909703,Cristópolis,84,Técnico/Auxiliar de Enfermagem,7,6,Feminino,57,Não identificada,Médio Completo,1,4790.03,57.0
2024,1,BA,Nordeste,2906303,Canavieiras,84,Enfermeiro,5,6,Feminino,36,Parda,Superior Completo,1,4767.2,36.0
2024,1,BA,Nordeste,2902252,Arataca,84,Enfermeiro,4,6,Masculino,25,Parda,Superior Completo,1,5038.18,25.0
2024,1,BA,Nordeste,2904100,Boquira,84,Técnico/Auxiliar de Enfermagem,7,99,Feminino,52,Parda,Médio Completo,1,0.0,52.0
2024,1,BA,Nordeste,2921104,Medeiros Neto,84,Técnico/Auxiliar de Enfermagem,5,5,Feminino,39,Branca,Médio Completo,1,3247.75,39.0
2024,1,BA,Nordeste,2921005,Mata de São João,84,Técnico/Auxiliar de Enfermagem,7,5,Feminino,51,Não identificada,Médio Completo,2,3844.965,51.0
2024,1,BA,Nordeste,2920007,Maiquinique,84,Técnico/Auxiliar de Enfermagem,7,5,Feminino,50,Branca,Médio Completo,1,4194.9,50.0
2024,1,BA,Nordeste,2910800,Feira de Santana,86,Técnico/Auxiliar de Enfermagem,6,5,Feminino,41,Branca,Médio Completo,1,3505.81,41.0
2024,1,BA,Nordeste,2914802,Itabuna,86,Técnico/Auxiliar de Enfermagem,7,4,Feminino,55,Branca,Superior Incompleto,1,2645.67,55.0
2024,1,BA,Nordeste,2913903,Ipiaú,84,Técnico/Auxiliar de Enfermagem,6,5,Feminino,41,Parda,Médio Completo,2,3316.6099999999997,41.0
2024,1,BA,Nordeste,2913606,Ilhéus,94,Técnico/Auxiliar de Enfermagem,7,99,Feminino,50,Não identificada,Superior Completo,1,0.0,50.0
2024,1,BA,Nordeste,2912707,Ibirapitanga,84,Técnico/Auxiliar de Enfermagem,5,3,Feminino,37,Parda,Médio Completo,2,2006.355,37.0
2024,1,BA,Nordeste,2914604,Irecê,86,Técnico/Auxiliar de Enfermagem,3,5,Feminino,23,Parda,Médio Completo,4,3248.835,23.0
2024,1,BA,Nordeste,2918001,Jequié,84,Enfermeiro,6,6,Masculino,43,Parda,Superior Completo,1,5537.59,43.0
2024,1,BA,Nordeste,2927408,Salvador,86,Técnico/Auxiliar de Enfermagem,5,5,Feminino,35,Não identificada,Médio Completo,5,3439.442,35.0
2024,1,BA,Nordeste,2914802,Itabuna,86,Técnico/Auxiliar de Enfermagem,6,5,Feminino,49,Parda,Superior Completo,1,3180.91,49.0
2024,1,BA,Nordeste,2906501,Candeias,20,Técnico/Auxiliar de Enfermagem,5,5,Feminino,33,Parda,Superior Incompleto,1,3795.86,33.0
2024,1,BA,Nordeste,2919504,Livramento de Nossa Senhora,84,Técnico/Auxiliar de Enfermagem,4,5,Feminino,27,Não identificada,Médio Completo,1,3022.73,27.0
2024,1,BA,Nordeste,2918407,Juazeiro,84,Enfermeiro,5,7,Masculino,34,Parda,Superior Completo,2,5682.34,34.0
2024,1,BA,Nordeste,2927408,Salvador,84,Técnico/Auxiliar de Enfermagem,7,5,Feminino,53,Preta,Médio Completo,26,3713.0869230769231,53.0
2024,1,BA,Nordeste,2927408,Salvador,86,Técnico/Auxiliar de Enfermagem,6,5,Masculino,46,Não identificada,Médio Completo,1,3310.56,46.0
2024,1,BA,Nordeste,2906006,Campo Formoso,84,Técnico/Auxiliar de Enfermagem,6,5,Feminino,46,Parda,Superior Completo,1,3211.75,46.0
2024,1,BA,Nordeste,2907509,Catu,84,Técnico/Auxiliar de Enfermagem,6,6,Feminino,42,Parda,Médio Completo,1,4813.28,42.0
2024,1,BA,Nordeste,2908903,Coração de Maria,86,Enfermeiro,6,6,Masculino,44,Branca,Superior Completo,1,4253.63,44.0
2024,1,BA,Nordeste,2923803,Paripiranga,84,Técnico/Auxiliar de Enfermagem,5,5,Feminino,34,Parda,Médio Completo,1,3218.51,34.0
2024,1,BA,Nordeste,2925956,Rafael Jambeiro,84,Técnico/Auxiliar de Enfermagem,5,2,Feminino,33,Parda,Médio Completo,1,1412.0,33.0
2024,1,BA,Nordeste,2926004,Remanso,86,Técnico/Auxiliar de Enfermagem,4,4,Masculino,29,Branca,Médio Completo,1,2393.14,29.0
2024,1,BA,Nordeste,2903201,Barreiras,84,Técnico/Auxiliar de Enfermagem,8,4,Feminino,69,Parda,Médio Completo,1,2521.38,69.0
2024,1,BA,Nordeste,2902401,Aurelino Leal,84,Técnico/Auxiliar de Enfermagem,5,5,Feminino,30,Parda,Superior Completo,1,3486.36,30.0
2024,1,BA,Nordeste,2931202,Taperoá,84,Técnico/Auxiliar de Enfermagem,8,5,Feminino,68,Parda,Médio Completo,1,2882.63,68.0
2024,1,BA,Nordeste,2928703,Santo Antônio de Jesus,86,Enfermeiro,4,6,Feminino,29,Parda,Superior Completo,1,5395.67,29.0
2024,1,BA,Nordeste,2927408,Salvador,86,Técnico/Auxiliar de Enfermagem,6,99,Feminino,40,Amarela,Médio Completo,1,0.0,40.0
2024,1,BA,Nordeste,2903201,Barreiras,86,Técnico/Auxiliar de Enfermagem,5,4,Masculino,37,Preta,Médio Completo,1,2789.01,37.0
2024,1,BA,Nordeste,2918407,Juazeiro,84,Enfermeiro,6,99,Masculino,46,Branca,Superior Completo,3,0.0,46.0
2024,1,BA,Nordeste,2911709,Guanambi,84,Técnico/Auxiliar de Enfermagem,5,99,Masculino,32,Não identificada,Médio Completo,1,0.0,32.0
2024,1,BA,Nordeste,2911709,Guanambi,84,Enfermeiro,6,99,Masculino,48,Branca,Superior Completo,1,0.0,48.0
2024,1,BA,Nordeste,2927408,Salvador,86,Técnico/Auxiliar de Enfermagem,7,5,Feminino,59,Preta,Médio Completo,11,3132.3554545454549,59.0
2024,1,BA,Nordeste,2913606,Ilhéus,86,Técnico/Auxiliar de Enfermagem,7,99,Masculino,63,Parda,Médio Completo,1,0.0,63.0
2024,1,BA,Nordeste,2906006,Campo Formoso,86,Técnico/Auxiliar de Enfermagem,3,5,Masculino,22,Branca,Médio Completo,1,3475.19,22.0
2024,1,BA,Nordeste,2927408,Salvador,86,Enfermeiro,4,6,Feminino,25,Parda,Superior Completo,31,4982.4061290322579,25.0
2024,1,BA,Nordeste,2914802,Itabuna,86,Técnico/Auxiliar de Enfermagem,6,99,Feminino,43,Branca,Médio Completo,1,0.0,43.0
2024,1,BA,Nordeste,2905800,Camamu,84,Técnico/Auxiliar de Enfermagem,5,99,Feminino,37,Branca,Médio Completo,2,0.0,37.0
2024,1,BA,Nordeste,2905701,Camaçari,84,Técnico/Auxiliar de Enfermagem,8,99,Feminino,73,Não identificada,Superior Completo,1,0.0,73.0
2024,1,BA,Nordeste,2924009,Paulo Afonso,86,Enfermeiro,6,3,Feminino,47,Branca,Superior Completo,1,1950.01,47.0
2024,1,BA,Nordeste,2901502,Anguera,84,Enfermeiro,5,5,Feminino,37,Não identificada,Superior Completo,1,3930.14,37.0
2024,1,BA,Nordeste,2927408,Salvador,87,Técnico/Auxiliar de Enfermagem,7,4,Feminino,54,Parda,Médio Completo,1,2583.46,54.0
2024,1,BA,Nordeste,2929750,Saubara,84,Enfermeiro,6,99,Masculino,47,Parda,Superior Completo,1,0.0,47.0
2024,1,BA,Nordeste,2919801,Macaúbas,84,Técnico/Auxiliar de Enfermagem,5,3,Masculino,32,Preta,Médio Completo,1,2088.33,32.0
2024,1,BA,Nordeste,2921104,Medeiros Neto,84,Técnico/Auxiliar de Enfermagem,6,5,Feminino,42,Não identificada,Superior Completo,1,3385.2,42.0
2024,1,BA,Nordeste,2910800,Feira de Santana,86,Enfermeiro,6,7,Feminino,45,Branca,Superior Completo,2,6076.8150000000005,45.0
2024,1,BA,Nordeste,2912806,Ibirapuã,84,Enfermeiro,6,6,Feminino,45,Parda,Superior Completo,1,4607.91,45.0
2024,1,BA,Nordeste,2927408,Salvador,86,Técnico/Auxiliar de Enfermagem,7,3,Masculino,50,Preta,Superior Incompleto,1,1520.44,50.0
2024,1,BA,Nordeste,2927408,Salvador,84,Técnico/Auxiliar de Enfermagem,5,99,Feminino,36,Parda,Médio Completo,2,0.0,36.0
2024,1,BA,Nordeste,2913606,Ilhéus,86,Técnico/Auxiliar de Enfermagem,7,4,Feminino,50,Parda,Médio Completo,3,2361.1433333333334,50.0
2024,1,BA,Nordeste,2917102,Itororó,84,Técnico/Auxiliar de Enfermagem,6,99,Feminino,43,Parda,Superior Completo,2,0.0,43.0
2024,1,BA,Nordeste,2910800,Feira de Santana,82,Técnico/Auxiliar de Enfermagem,5,5,Feminino,36,Parda,Médio Completo,1,3387.33,36.0
2024,1,BA,Nordeste,2916104,Itaparica,84,Enfermeiro,6,6,Feminino,42,Parda,Superior Completo,1,4453.53,42.0
2024,1,BA,Nordeste,2916401,Itapetinga,84,Técnico/Auxiliar de Enfermagem,7,5,Masculino,55,Parda,Médio Completo,2,3935.08,55.0
2024,1,BA,Nordeste,2918001,Jequié,86,Enfermeiro,6,7,Feminino,46,Parda,Superior Completo,1,6169.19,46.0
2024,1,BA,Nordeste,2917409,Jacaraci,84,Técnico/Auxiliar de Enfermagem,8,99,Feminino,68,Parda,Médio Incompleto,1,0.0,68.0
2024,1,BA,Nordeste,2919157,Lapão,84,Técnico/Auxiliar de Enfermagem,6,5,Masculino,44,Parda,Médio Completo,1,4006.11,44.0
2024,1,BA,Nordeste,2911709,Guanambi,84,Enfermeiro,4,6,Feminino,28,Parda,Superior Completo,1,4855.64,28.0
2024,1,BA,Nordeste,2910800,Feira de Santana,86,Enfermeiro,6,8,Feminino,40,Parda,Superior Completo,2,7268.2649999999994,40.0
2024,1,BA,Nordeste,2910800,Feira de Santana,86,Enfermeiro,6,4,Feminino,44,Parda,Doutorado,1,2731.35,44.0
2024,1,BA,Nordeste,2927408,Salvador,86,Técnico/Auxiliar de Enfermagem,7,5,Masculino,55,Parda,Médio Completo,25,3490.4284,55.0
2024,1,BA,Nordeste,2914653,Itabela,84,Enfermeiro,5,5,Feminino,36,Parda,Superior Completo,1,3962.57,36.0
2024,1,BA,Nordeste,2916401,Itapetinga,86,Técnico/Auxiliar de Enfermagem,5,4,Feminino,33,Não identificada,Médio Completo,1,2528.65,33.0
2024,1,BA,Nordeste,2906501,Candeias,86,Técnico/Auxiliar de Enfermagem,5,4,Feminino,36,Não identificada,Médio Completo,1,2149.34,36.0
2024,1,BA,Nordeste,2922755,Nova Ibiá,84,Técnico/Auxiliar de Enfermagem,4,3,Masculino,29,Branca,Médio Completo,1,1724.48,29.0
